Gender,Height,Weight,Height in cm,Weight in Kg,BMI
Male,68.98828681,180.3659552,175.23,81.16,26.43
Male,70.61636287,185.4448653,179.37,83.45,25.94
Male,65.03853205,170.6325375,165.20,76.78,28.14
Male,73.02420563,205.2814932,185.48,92.38,26.85
Male,68.72024318,182.4559233,174.55,82.11,26.95
Male,68.92530884,200.0600035,175.07,90.03,29.37
Male,75.14690789,221.3292277,190.87,99.60,27.34
Male,63.15427226,119.2428559,160.41,53.66,20.85
Male,64.49772595,169.8410156,163.82,76.43,28.48
Male,69.16948417,181.8159215,175.69,81.82,26.51
Male,67.11787407,178.2665434,170.48,80.22,27.60
Male,64.57289686,176.718917,164.02,79.52,29.56
Male,69.98189155,193.7185875,177.75,87.17,27.59
Male,67.29077553,154.718344,170.92,69.62,23.83
Male,67.57873926,167.5813567,171.65,75.41,25.59
Male,70.03067329,198.6962986,177.88,89.41,28.26
Male,67.28573328,199.0066131,170.91,89.55,30.66
Male,67.71794694,175.1592002,172.00,78.82,26.64
Male,71.25241746,196.3171642,180.98,88.34,26.97
Male,70.98160653,191.1388481,180.29,86.01,26.46
Male,66.79897653,173.2086321,169.67,77.94,27.08
Male,66.38357602,172.7414519,168.61,77.73,27.34
Male,73.5135949,210.3997695,186.72,94.68,27.16
Male,69.37416119,183.9368603,176.21,82.77,26.66
Male,68.72060845,173.8881027,174.55,78.25,25.68
Male,71.5392985,207.3079166,181.71,93.29,28.25
Male,73.0691967,207.6526278,185.60,93.44,27.13
Male,69.50522934,187.368176,176.54,84.32,27.05
Male,67.26886221,190.3614969,170.86,85.66,29.34
Male,69.01627479,198.7077623,175.30,89.42,29.10
Male,72.88887015,220.9081419,185.14,99.41,29.00
Male,70.71093836,202.0679815,179.61,90.93,28.19
Male,68.96436673,181.5376697,175.17,81.69,26.62
Male,70.47219506,200.5757435,179.00,90.26,28.17
Male,69.00629739,190.8181008,175.28,85.87,27.95
Male,66.44641974,162.9410412,168.77,73.32,25.74
Male,68.87487616,177.1331355,174.94,79.71,26.04
Male,68.42316708,180.2579798,173.79,81.12,26.86
Male,74.24229314,232.2326469,188.58,104.50,29.39
Male,69.06903607,198.7721907,175.44,89.45,29.06
Male,73.40103328,208.2210648,186.44,93.70,26.96
Male,70.27382154,185.7183814,178.50,83.57,26.23
Male,74.34086087,210.1115361,188.83,94.55,26.52
Male,67.70533285,196.9332677,171.97,88.62,29.97
Male,66.45444119,162.8110818,168.79,73.26,25.71
Male,69.0557467,204.2587507,175.40,91.92,29.88
Male,68.03572388,172.4362088,172.81,77.60,25.98
Male,68.76377136,209.2814544,174.66,94.18,30.87
Male,70.89251934,201.4180366,180.07,90.64,27.95
Male,70.86581545,201.511538,180.00,90.68,27.99
Male,69.22411519,167.7382482,175.83,75.48,24.42
Male,68.43957627,190.8156844,173.84,85.87,28.41
Male,68.25348675,179.2521557,173.36,80.66,26.84
Male,72.22673274,203.3901693,183.46,91.53,27.19
Male,70.8468214,196.30631,179.95,88.34,27.28
Male,68.78713427,187.9527997,174.72,84.58,27.71
Male,68.87477596,168.3590349,174.94,75.76,24.75
Male,66.7430038,170.6623324,169.53,76.80,26.72
Male,61.67540676,144.7630128,156.66,65.14,26.54
Male,63.33122659,138.1475931,160.86,62.17,24.02
Male,64.9149323,148.9069051,164.88,67.01,24.65
Male,72.96316116,204.1810963,185.33,91.88,26.75
Male,70.07429648,205.3879099,177.99,92.42,29.17
Male,66.01495833,169.0990384,167.68,76.09,27.06
Male,66.68375106,174.5713344,169.38,78.56,27.38
Male,62.40153352,144.545057,158.50,65.05,25.89
Male,69.58728008,194.4983558,176.75,87.52,28.02
Male,73.08489422,230.6787782,185.64,103.81,30.12
Male,70.64894078,193.5198549,179.45,87.08,27.04
Male,72.37206573,199.3762346,183.83,89.72,26.55
Male,69.26342881,178.3541245,175.93,80.26,25.93
Male,66.20571522,167.6296598,168.16,75.43,26.68
Male,64.60280743,149.9377126,164.09,67.47,25.06
Male,68.3685971,164.9033283,173.66,74.21,24.61
Male,68.89078389,192.4386869,174.98,86.60,28.28
Male,65.05530355,174.3557521,165.24,78.46,28.74
Male,71.53605608,207.1995594,181.70,93.24,28.24
Male,73.05977858,196.0591694,185.57,88.23,25.62
Male,65.33533475,154.1150561,165.95,69.35,25.18
Male,69.79845688,181.418074,177.29,81.64,25.97
Male,71.89871242,203.4587668,182.62,91.56,27.45
Male,69.89303775,194.5328192,177.53,87.54,27.78
Male,69.26029154,197.4117818,175.92,88.84,28.70
Male,68.57092912,192.6067167,174.17,86.67,28.57
Male,74.15306451,212.2763278,188.35,95.52,26.93
Male,67.50296648,189.0065686,171.46,85.05,28.93
Male,72.79348627,217.1632825,184.90,97.72,28.59
Male,68.90949129,184.6155357,175.03,83.08,27.12
Male,68.72052925,195.6701715,174.55,88.05,28.90
Male,68.31234188,169.7808397,173.51,76.40,25.38
Male,61.0744871,122.6801118,155.13,55.21,22.94
Male,69.57359157,165.7847424,176.72,74.60,23.89
Male,71.16501786,198.7115194,180.76,89.42,27.37
Male,71.76882246,182.0722418,182.29,81.93,24.66
Male,68.16192501,170.4761269,173.13,76.71,25.59
Male,64.89042521,157.2492892,164.82,70.76,26.05
Male,66.47328059,176.6005297,168.84,79.47,27.88
Male,67.17293183,165.0262845,170.62,74.26,25.51
Male,62.56214148,164.0519828,158.91,73.82,29.24
Male,70.04970229,176.5893792,177.93,79.47,25.10
Male,69.32618896,177.3635878,176.09,79.81,25.74
Male,65.60017843,146.3343794,166.62,65.85,23.72
Male,69.0775775,188.259135,175.46,84.72,27.52
Male,64.87257058,162.3102783,164.78,73.04,26.90
Male,70.70409374,202.9105993,179.59,91.31,28.31
Male,63.74472687,146.1592111,161.91,65.77,25.09
Male,66.10603795,170.2623061,167.91,76.62,27.18
Male,64.56436382,164.8884348,163.99,74.20,27.59
Male,71.99317364,188.5649778,182.86,84.85,25.38
Male,73.07565651,203.8092633,185.61,91.71,26.62
Male,66.03495575,160.1937638,167.73,72.09,25.62
Male,70.80320122,191.9477997,179.84,86.38,26.71
Male,65.20452194,177.0496586,165.62,79.67,29.05
Male,66.24281665,161.6803834,168.26,72.76,25.70
Male,65.99646426,183.4706797,167.63,82.56,29.38
Male,67.51676785,158.1133397,171.49,71.15,24.19
Male,66.30707054,162.5060369,168.42,73.13,25.78
Male,60.26910783,126.4556128,153.08,56.91,24.28
Male,68.69712366,171.14303,174.49,77.01,25.29
Male,66.73417092,181.4931577,169.50,81.67,28.43
Male,67.27329355,185.2850818,170.87,83.38,28.56
Male,66.56010463,164.9634337,169.06,74.23,25.97
Male,67.51636961,173.5200527,171.49,78.08,26.55
Male,69.14877531,182.7535702,175.64,82.24,26.66
Male,69.41611942,194.3347513,176.32,87.45,28.13
Male,71.61647581,208.3393116,181.91,93.75,28.33
Male,70.31094431,196.7497878,178.59,88.54,27.76
Male,68.39519172,197.7879404,173.72,89.00,29.49
Male,67.77763687,191.4982206,172.16,86.17,29.08
Male,70.48905264,174.0426095,179.04,78.32,24.43
Male,74.7069641,215.2255088,189.76,96.85,26.90
Male,67.11570303,187.0738839,170.47,84.18,28.97
Male,67.6194866,194.5188195,171.75,87.53,29.67
Male,69.07131434,193.4346648,175.44,87.05,28.28
Male,69.45866255,187.9108757,176.43,84.56,27.17
Male,65.51954144,178.2894592,166.42,80.23,28.97
Male,71.46296084,174.3473587,181.52,78.46,23.81
Male,67.42424017,176.4850905,171.26,79.42,27.08
Male,72.44884667,213.3595304,184.02,96.01,28.35
Male,72.08810651,192.8205005,183.10,86.77,25.88
Male,71.33131266,194.4010794,181.18,87.48,26.65
Male,69.27970323,173.2730115,175.97,77.97,25.18
Male,70.76876216,188.7110357,179.75,84.92,26.28
Male,65.40914689,143.4180133,166.14,64.54,23.38
Male,62.78899152,137.3241783,159.48,61.80,24.30
Male,68.27884184,183.4290565,173.43,82.54,27.44
Male,66.10890245,182.8753489,167.92,82.29,29.19
Male,69.05063819,191.5222749,175.39,86.19,28.02
Male,71.21207602,198.0455483,180.88,89.12,27.24
Male,67.59396229,173.8308701,171.69,78.22,26.54
Male,65.40907059,167.6290788,166.14,75.43,27.33
Male,71.27332641,209.1129982,181.03,94.10,28.71
Male,72.43261756,204.564479,183.98,92.05,27.20
Male,70.85779432,199.9663875,179.98,89.98,27.78
Male,70.17147875,192.3478359,178.24,86.56,27.25
Male,72.12278473,200.9071461,183.19,90.41,26.94
Male,70.04141692,201.5464245,177.91,90.70,28.66
Male,70.24665423,187.6556988,178.43,84.45,26.53
Male,69.44075394,184.4360029,176.38,83.00,26.68
Male,68.44834863,191.8245966,173.86,86.32,28.56
Male,72.68851411,194.2417376,184.63,87.41,25.64
Male,70.17117561,207.7765473,178.23,93.50,29.43
Male,73.43395339,218.6921,186.52,98.41,28.29
Male,69.89562407,200.1203609,177.53,90.05,28.57
Male,73.18107491,223.3975723,185.88,100.53,29.10
Male,68.41127477,184.1486543,173.76,82.87,27.44
Male,70.11697013,209.9759929,178.10,94.49,29.79
Male,68.5801273,196.419012,174.19,88.39,29.13
Male,64.57507562,160.165791,164.02,72.07,26.79
Male,64.91152102,159.1951056,164.88,71.64,26.35
Male,69.65496531,189.6098581,176.92,85.32,27.26
Male,69.58244383,199.2678611,176.74,89.67,28.71
Male,70.03506834,181.3247792,177.89,81.60,25.79
Male,67.17471476,178.6749378,170.62,80.40,27.62
Male,70.66233952,189.1397057,179.48,85.11,26.42
Male,68.00008113,181.146042,172.72,81.52,27.32
Male,69.13003825,179.0063335,175.59,80.55,26.13
Male,68.05002578,173.1962657,172.85,77.94,26.09
Male,66.7379274,193.7262785,169.51,87.18,30.34
Male,70.4417673,194.9017702,178.92,87.71,27.40
Male,69.39964952,189.9399079,176.28,85.47,27.51
Male,69.94763631,188.3149697,177.67,84.74,26.85
Male,68.74245754,188.7570372,174.61,84.94,27.86
Male,65.21912499,155.1375509,165.66,69.81,25.44
Male,67.50490126,171.9750392,171.46,77.39,26.32
Male,64.84516155,154.4411225,164.71,69.50,25.62
Male,69.10689826,191.1488079,175.53,86.02,27.92
Male,68.9574386,182.1925128,175.15,81.99,26.72
Male,65.55142428,175.8986269,166.50,79.15,28.55
Male,65.75248564,167.6670583,167.01,75.45,27.05
Male,67.56494159,156.1813399,171.61,70.28,23.86
Male,64.82807152,146.9545159,164.66,66.13,24.39
Male,66.18187867,156.4908907,168.10,70.42,24.92
Male,71.17286856,193.7200436,180.78,87.17,26.67
Male,70.48223089,215.4875718,179.02,96.97,30.26
Male,67.97905689,179.4158106,172.67,80.74,27.08
Male,72.30926487,203.2450302,183.67,91.46,27.11
Male,74.81405247,232.2093773,190.03,104.49,28.94
Male,74.01689711,207.7107569,188.00,93.47,26.44
Male,70.23648981,184.2776278,178.40,82.92,26.06
Male,68.52851255,172.5150389,174.06,77.63,25.62
Male,65.38609473,156.8657432,166.08,70.59,25.59
Male,67.29040435,185.857731,170.92,83.64,28.63
Male,65.89268577,175.2580721,167.37,78.87,28.15
Male,74.11788216,217.3541372,188.26,97.81,27.60
Male,68.48707761,193.726609,173.96,87.18,28.81
Male,71.45648743,179.4431862,181.50,80.75,24.51
Male,69.24444557,175.2328348,175.88,78.85,25.49
Male,65.49350879,170.810301,166.35,76.86,27.78
Male,66.81625534,176.830677,169.71,79.57,27.63
Male,71.79871867,205.8992639,182.37,92.65,27.86
Male,68.07462328,171.6955097,172.91,77.26,25.84
Male,70.21235163,185.7127596,178.34,83.57,26.28
Male,76.84267883,211.7241665,195.18,95.28,25.01
Male,63.72472687,165.9794173,161.86,74.69,28.51
Male,63.22282474,172.0248141,160.59,77.41,30.02
Male,67.17137404,158.3687632,170.62,71.27,24.48
Male,68.94972,181.7832593,175.13,81.80,26.67
Male,70.4157304,216.2149063,178.86,97.30,30.42
Male,70.09857714,176.67115,178.05,79.50,25.08
Male,68.22485977,186.1972499,173.29,83.79,27.90
Male,65.07178455,174.7051113,165.28,78.62,28.78
Male,64.6264021,135.8944622,164.15,61.15,22.69
Male,68.37453089,190.9202428,173.67,85.91,28.48
Male,65.75939892,164.0864114,167.03,73.84,26.47
Male,71.94848639,208.2044353,182.75,93.69,28.05
Male,66.70567332,173.9578558,169.43,78.28,27.27
Male,68.27902252,184.8139092,173.43,83.17,27.65
Male,72.97521006,218.5728016,185.36,98.36,28.63
Male,68.13127094,175.0176496,173.05,78.76,26.30
Male,68.60241271,186.965591,174.25,84.13,27.71
Male,65.52163299,159.936436,166.42,71.97,25.99
Male,71.42909695,205.7036291,181.43,92.57,28.12
Male,74.14110828,219.0517283,188.32,98.57,27.80
Male,65.59991303,165.2295227,166.62,74.35,26.78
Male,73.03580691,196.6550119,185.51,88.49,25.71
Male,71.05995586,189.3246707,180.49,85.20,26.15
Male,65.66112437,169.9587892,166.78,76.48,27.50
Male,69.56923538,182.8665632,176.71,82.29,26.35
Male,75.25945676,227.4371382,191.16,102.35,28.01
Male,71.91091158,204.0317413,182.65,91.81,27.52
Male,73.5416087,214.3432907,186.80,96.45,27.64
Male,65.38962908,178.4379493,166.09,80.30,29.11
Male,67.89477655,178.177298,172.45,80.18,26.96
Male,67.91967138,179.2458831,172.52,80.66,27.10
Male,66.65876334,183.1715278,169.31,82.43,28.75
Male,73.18176748,208.8391625,185.88,93.98,27.20
Male,70.12788739,192.0811314,178.12,86.44,27.24
Male,72.73178767,213.6839434,184.74,96.16,28.18
Male,68.96722477,175.5521238,175.18,79.00,25.74
Male,69.47507618,183.1248016,176.47,82.41,26.46
Male,62.18292852,152.7918283,157.94,68.76,27.56
Male,68.04853075,182.7558152,172.84,82.24,27.53
Male,65.59430176,171.224027,166.61,77.05,27.76
Male,70.33021348,185.5887401,178.64,83.51,26.17
Male,72.50441019,204.6271564,184.16,92.08,27.15
Male,71.15471676,190.8609752,180.73,85.89,26.29
Male,68.005429,194.7541892,172.73,87.64,29.37
Male,72.97945059,202.1767836,185.37,90.98,26.48
Male,67.71839337,182.3613965,172.00,82.06,27.74
Male,68.52223104,188.0533331,174.05,84.62,27.94
Male,66.35133111,171.6851696,168.53,77.26,27.20
Male,68.18009307,172.962111,173.18,77.83,25.95
Male,71.87871688,211.0412112,182.57,94.97,28.49
Male,71.7655592,200.8009211,182.28,90.36,27.19
Male,71.15352385,210.0484067,180.73,94.52,28.94
Male,66.0943193,175.6487627,167.88,79.04,28.05
Male,70.81587986,186.5978956,179.87,83.97,25.95
Male,71.3018407,206.1647183,181.11,92.77,28.29
Male,69.80629069,186.6735164,177.31,84.00,26.72
Male,65.52238918,175.5713129,166.43,79.01,28.52
Male,68.55835352,191.0889397,174.14,85.99,28.36
Male,72.26741402,211.4644879,183.56,95.16,28.24
Male,63.58056583,142.1747596,161.49,63.98,24.53
Male,71.04475607,205.8433383,180.45,92.63,28.45
Male,65.67839007,163.1420518,166.82,73.41,26.38
Male,65.20734666,151.8756691,165.63,68.34,24.91
Male,64.83819361,142.7258712,164.69,64.23,23.68
Male,69.96481063,186.4515428,177.71,83.90,26.57
Male,67.37851835,170.0013479,171.14,76.50,26.12
Male,63.230812,164.5022351,160.61,74.03,28.70
Male,70.3753442,180.2983567,178.75,81.13,25.39
Male,71.60855972,193.0701422,181.89,86.88,26.26
Male,67.08755188,176.4172388,170.40,79.39,27.34
Male,63.9735571,160.0635017,162.49,72.03,27.28
Male,67.57547281,180.4195303,171.64,81.19,27.56
Male,65.19286221,185.3482108,165.59,83.41,30.42
Male,71.78199597,205.1692351,182.33,92.33,27.77
Male,72.10029956,206.2240269,183.13,92.80,27.67
Male,72.37219364,210.187294,183.83,94.58,27.99
Male,73.09928377,215.7091144,185.67,97.07,28.16
Male,69.91053458,181.5911787,177.57,81.72,25.92
Male,64.56082848,161.8897691,163.98,72.85,27.09
Male,70.34610444,197.6833194,178.68,88.96,27.86
Male,68.53897839,179.5714664,174.09,80.81,26.66
Male,67.78938051,186.1190374,172.19,83.75,28.25
Male,72.6291227,192.3289666,184.48,86.55,25.43
Male,67.19651912,179.2091948,170.68,80.64,27.68
Male,75.94686644,237.5676083,192.91,106.91,28.73
Male,63.95622575,152.6458481,162.45,68.69,26.03
Male,69.01265725,196.3225311,175.29,88.35,28.75
Male,64.96634668,172.5249689,165.01,77.64,28.51
Male,72.05532404,202.3346955,183.02,91.05,27.18
Male,66.97666791,193.8237781,170.12,87.22,30.14
Male,70.28008648,186.9222837,178.51,84.12,26.40
Male,67.19317134,179.7227431,170.67,80.88,27.77
Male,65.90308782,167.6166926,167.39,75.43,26.92
Male,73.69685922,232.7186777,187.19,104.72,29.89
Male,67.97467956,171.7254568,172.66,77.28,25.92
Male,65.62990179,179.995124,166.70,81.00,29.15
Male,65.82395075,163.5857985,167.19,73.61,26.33
Male,71.71587,190.9943108,182.16,85.95,25.90
Male,73.50426823,205.4730911,186.70,92.46,26.53
Male,64.03231884,147.3712842,162.64,66.32,25.07
Male,68.27990776,199.6028399,173.43,89.82,29.86
Male,74.33873882,220.3834481,188.82,99.17,27.82
Male,69.81151958,206.2855806,177.32,92.83,29.52
Male,71.41794564,209.2265666,181.40,94.15,28.61
Male,73.29150846,228.5587852,186.16,102.85,29.68
Male,72.08703157,205.3890558,183.10,92.43,27.57
Male,63.91454108,167.8423915,162.34,75.53,28.66
Male,72.24732475,193.5116952,183.51,87.08,25.86
Male,70.59702452,188.4506741,179.32,84.80,26.37
Male,70.86561611,214.9813939,180.00,96.74,29.86
Male,71.95838771,198.4041765,182.77,89.28,26.73
Male,68.15370179,178.1658017,173.11,80.17,26.75
Male,68.9295424,189.5834255,175.08,85.31,27.83
Male,66.29919303,180.2012661,168.40,81.09,28.59
Male,65.27353936,149.9346064,165.79,67.47,24.55
Male,68.4840293,180.8962866,173.95,81.40,26.90
Male,65.64153589,170.1006473,166.73,76.55,27.54
Male,68.86875033,178.8188277,174.93,80.47,26.30
Male,68.45942981,181.3633972,173.89,81.61,26.99
Male,69.32130537,194.3300031,176.08,87.45,28.21
Male,70.46431845,203.2584802,178.98,91.47,28.55
Male,72.66524188,219.0951656,184.57,98.59,28.94
Male,69.33966738,181.904824,176.12,81.86,26.39
Male,68.5689594,185.9758251,174.17,83.69,27.59
Male,71.61782407,201.679352,181.91,90.76,27.43
Male,68.9039419,175.4450634,175.02,78.95,25.77
Male,72.6645041,188.3951823,184.57,84.78,24.89
Male,71.38031123,217.3684879,181.31,97.82,29.76
Male,70.28116225,211.5794961,178.51,95.21,29.88
Male,70.71040603,197.0608841,179.60,88.68,27.49
Male,68.52125026,186.7188019,174.04,84.02,27.74
Male,61.74065772,140.0099786,156.82,63.00,25.62
Male,68.77246399,187.5508307,174.68,84.40,27.66
Male,73.56863634,205.35946,186.86,92.41,26.47
Male,66.5597304,179.2165702,169.06,80.65,28.22
Male,70.30977776,208.4964966,178.59,93.82,29.42
Male,72.56422057,211.7664268,184.31,95.29,28.05
Male,73.68980797,228.4488269,187.17,102.80,29.34
Male,68.14164184,170.7999514,173.08,76.86,25.66
Male,68.45706108,186.2085658,173.88,83.79,27.71
Male,73.83892928,229.3395116,187.55,103.20,29.34
Male,66.66789351,176.8826374,169.34,79.60,27.76
Male,74.40065811,240.9422666,188.98,108.42,30.36
Male,67.76651316,172.6695664,172.13,77.70,26.23
Male,64.06949227,155.3447978,162.74,69.91,26.40
Male,66.63511494,170.3722156,169.25,76.67,26.76
Male,69.3803027,194.7495235,176.23,87.64,28.22
Male,70.00198015,190.0880629,177.81,85.54,27.06
Male,74.59473633,227.116582,189.47,102.20,28.47
Male,68.46138309,175.6246198,173.89,79.03,26.14
Male,69.58169997,187.0287475,176.74,84.16,26.94
Male,67.04770187,183.0630581,170.30,82.38,28.40
Male,71.22342339,194.9414068,180.91,87.72,26.80
Male,67.0735038,167.2849042,170.37,75.28,25.94
Male,73.11969322,208.5784763,185.72,93.86,27.21
Male,66.46344464,169.9651516,168.82,76.48,26.84
Male,67.78633303,164.336269,172.18,73.95,24.95
Male,70.34949975,195.9714769,178.69,88.19,27.62
Male,71.1257544,205.6360496,180.66,92.54,28.35
Male,72.29758383,212.058247,183.64,95.43,28.30
Male,68.95533491,193.8284447,175.15,87.22,28.43
Male,67.14350957,165.1439238,170.54,74.31,25.55
Male,69.9667996,189.8386177,177.72,85.43,27.05
Male,68.57268425,189.1265817,174.17,85.11,28.05
Male,68.09296485,169.936601,172.96,76.47,25.56
Male,75.88543313,224.133192,192.75,100.86,27.15
Male,71.99164339,211.0191128,182.86,94.96,28.40
Male,68.45675437,185.5340211,173.88,83.49,27.61
Male,72.46702493,208.2945887,184.07,93.73,27.67
Male,67.73714618,166.3523353,172.05,74.86,25.29
Male,70.03482109,174.3248392,177.89,78.45,24.79
Male,72.19290998,216.1964831,183.37,97.29,28.93
Male,69.59294259,187.8630711,176.77,84.54,27.06
Male,71.05091844,200.7345781,180.47,90.33,27.73
Male,70.80955947,181.5636902,179.86,81.70,25.26
Male,68.06191397,189.3688237,172.88,85.22,28.51
Male,73.39098706,203.5134146,186.41,91.58,26.35
Male,75.34158414,218.5330155,191.37,98.34,26.85
Male,72.25270472,205.234403,183.52,92.36,27.42
Male,66.17587032,176.4793431,168.09,79.42,28.11
Male,61.67848102,156.4454748,156.66,70.40,28.68
Male,71.89221787,199.8296986,182.61,89.92,26.97
Male,62.4768027,148.9142878,158.69,67.01,26.61
Male,67.96640648,186.6065519,172.63,83.97,28.18
Male,69.69340801,201.481472,177.02,90.67,28.93
Male,62.94868151,150.6709379,159.89,67.80,26.52
Male,71.35947191,197.4726556,181.25,88.86,27.05
Male,67.3323783,187.7085661,171.02,84.47,28.88
Male,67.77967032,192.1997882,172.16,86.49,29.18
